OBJECTID,ORGANIZATION,LOCATEID,COLLECADDRES,COLLECCITY,COLLECZIP,COMP_ADDR,FIPSCOUNTY,JURISDNAME,TRAPTYPE,OrgLocIDTrap,POOLSIZE,GENDER,TESTTYPE,RESULTTYPE,ISPOS,TESTDATE,GENUS,SPECIES,U_trap2,LOGITUDE,LATITUDE,COLLECSAMPLEID,U_id2,Numtests,COLLECDATE,WEEK_NEW,YEAR
174075,North Shore MAD,NSG21,KEADY CENTER - SKOKIE&HIBBARD,WILMETTE,60091,KEADY CENTER - SKOKIE&HIBBARD_WILMETTE_60091,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,North Shore MAD|NSG21|GRAVID TRAP,31,Female,PCRWNV,POSITIVE,1,12-Aug-10,Culex,PIPIENS,UTB0164,-87.751133,42.076717,NS880,UTB0164 NS880,2,09-Aug-10,32,2010
174072,North Shore MAD,NSG14,270 EUCLID - CROW ISLAND PARK,WINNETKA,60093,270 EUCLID - CROW ISLAND PARK_WINNETKA_60093,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,North Shore MAD|NSG14|GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,12-Aug-10,Culex,PIPIENS,UTB0010,-87.74885,42.098383,NS877,UTB0010 NS877,2,09-Aug-10,32,2010
174067,North Shore MAD,NSG6,6600 Block KILBORN,LINCOLNWOOD,60712,6600 Block KILBORN_LINCOLNWOOD_60712,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,North Shore MAD|NSG6|GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,12-Aug-10,Culex,PIPIENS,UTB0008,-87.745233,42.02175,NS872,UTB0008 NS872,2,09-Aug-10,32,2010
174068,North Shore MAD,NSG6,6600 Block KILBORN,LINCOLNWOOD,60712,6600 Block KILBORN_LINCOLNWOOD_60712,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,North Shore MAD|NSG6|GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,12-Aug-10,Culex,PIPIENS,UTB0008,-87.745233,42.02175,NS873,UTB0008 NS873,2,09-Aug-10,32,2010
174069,North Shore MAD,NSG6,6600 Block KILBORN,LINCOLNWOOD,60712,6600 Block KILBORN_LINCOLNWOOD_60712,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,North Shore MAD|NSG6|GRAVID TRAP,44,Female,PCRWNV,NEGATIVE,0,12-Aug-10,Culex,PIPIENS,UTB0008,-87.745233,42.02175,NS874,UTB0008 NS874,2,09-Aug-10,32,2010
174649,SKOKIE HEALTH DEPT,TRAP 7,7827 KILBOURN,SKOKIE,60076,7827 KILBOURN_SKOKIE_60076,COOK,SKOKIE HEALTH DEPT,GRAVID TRAP,SKOKIE HEALTH DEPT|TRAP 7|GRAVID TRAP,17,Female,RAMP WNV,NEGATIVE,0,11-Aug-10,Culex,SPP,UTB0080,-87.740217,42.023196,080910-7,UTB0080 080910-7,1,09-Aug-10,32,2010
173665,COOK COUNTY HEALTH DEPT,31,11700 S. CICERO,ALSIP,60803,11700 S. CICERO_ALSIP_60803,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,COOK COUNTY HEALTH DEPT|31|GRAVID TRAP,50,Female,RAMP WNV,POSITIVE,1,10-Aug-10,Culex,SP,UTB0539,-87.73936,41.678894,638,UTB0539 638,1,09-Aug-10,32,2010
174650,SKOKIE HEALTH DEPT,TRAP 8,8338 LOWELL,SKOKIE,60076,8338 LOWELL_SKOKIE_60076,COOK,SKOKIE HEALTH DEPT,GRAVID TRAP,SKOKIE HEALTH DEPT|TRAP 8|GRAVID TRAP,194,Female,RAMP WNV,NEGATIVE,0,11-Aug-10,Culex,SPP,UTB0081,-87.73651,42.032402,080910-8,UTB0081 080910-8,1,09-Aug-10,32,2010
174648,SKOKIE HEALTH DEPT,TRAP 3,3550 LAKE STREET,SKOKIE,60076,3550 LAKE STREET_SKOKIE_60076,COOK,SKOKIE HEALTH DEPT,GRAVID TRAP,SKOKIE HEALTH DEPT|TRAP 3|GRAVID TRAP,230,Female,PCRWNV,POSITIVE,1,26-Aug-10,Culex,SPP,UTB0079,-87.73389,42.03647,080910-3,UTB0079 080910-3,2,09-Aug-10,32,2010
173664,COOK COUNTY HEALTH DEPT,21,15405 KENTON AVE,OAK FOREST,60452,15405 KENTON AVE_OAK FOREST_60452,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,COOK COUNTY HEALTH DEPT|21|GRAVID TRAP,17,Female,RAMP WNV,NEGATIVE,0,10-Aug-10,Culex,SP,UTB0547,-87.731827,41.612517,637,UTB0547 637,1,09-Aug-10,32,2010
173666,COOK COUNTY HEALTH DEPT,40,9100 PULASKI ROAD,OAK LAWN,60453,9100 PULASKI ROAD_OAK LAWN_60453,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,COOK COUNTY HEALTH DEPT|40|GRAVID TRAP,50,Female,RAMP WNV,POSITIVE,1,10-Aug-10,Culex,SP,UTB0532,-87.721723,41.727724,639,UTB0532 639,1,09-Aug-10,32,2010
174081,North Shore MAD,NSG25,CENTENNIAL PARK,KENILWORTH,60043,CENTENNIAL PARK_KENILWORTH_60043,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,North Shore MAD|NSG25|GRAVID TRAP,33,Female,PCRWNV,POSITIVE,1,12-Aug-10,Culex,PIPIENS,UTB0013,-87.716083,42.085583,NS886,UTB0013 NS886,2,09-Aug-10,32,2010
174063,North Shore MAD,NSG3,PERKINS WOODS,EVANSTON,60201,PERKINS WOODS_EVANSTON_60201,COOK,EVANSTON HEALTH DEPT,GRAVID TRAP,North Shore MAD|NSG3|GRAVID TRAP,48,Female,PCRWNV,POSITIVE,1,12-Aug-10,Culex,PIPIENS,UTB0006,-87.7118,42.059166,NS868,UTB0006 NS868,2,09-Aug-10,32,2010
174073,North Shore MAD,NSG17,212 DEWEY,EVANSTON,60201,212 DEWEY_EVANSTON_60201,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,North Shore MAD|NSG17|GRAVID TRAP,9,Female,PCRWNV,POSITIVE,1,12-Aug-10,Culex,PIPIENS,UTB0012,-87.696433,42.022067,NS878,UTB0012 NS878,2,09-Aug-10,32,2010
173866,South Cook MAD,1-MT. GREENWOOD,2900 W. 111TH STREET,CHICAGO,60655,2900 W. 111TH STREET_CHICAGO_60655,COOK,CHICAGO HEALTH DEPT,GRAVID TRAP,South Cook MAD|1-MT. GREENWOOD|GRAVID TRAP,13,Female,RAMP WNV,POSITIVE,1,11-Aug-10,Culex,SPP,UTB0097,-87.693371,41.691704,103,UTB0097 103,1,09-Aug-10,32,2010
173867,South Cook MAD,10 - CENTRAL,"15500 DIXIE HIGHWAY, HARVEY, IL",HARVEY,60426,"15500 DIXIE HIGHWAY, HARVEY, IL_HARVEY_60426",COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,South Cook MAD|10 - CENTRAL|GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,11-Aug-10,Culex,SPP,UTB0351,-87.671067,41.608483,104,UTB0351 104,1,09-Aug-10,32,2010
173674,COOK COUNTY HEALTH DEPT,58,17755 ASHLAND AVE,HOMEWOOD,60430,17755 ASHLAND AVE_HOMEWOOD_60430,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,COOK COUNTY HEALTH DEPT|58|GRAVID TRAP,11,Female,RAMP WNV,NEGATIVE,0,10-Aug-10,Culex,SP,UTB0565,-87.6557,41.567243,647,UTB0565 647,1,09-Aug-10,32,2010
173673,COOK COUNTY HEALTH DEPT,32,18678 FOREST VIEW,LANSING,60438,18678 FOREST VIEW_LANSING_60438,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,COOK COUNTY HEALTH DEPT|32|GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,10-Aug-10,Culex,SP,UTB0556,-87.582351,41.556542,646,UTB0556 646,1,09-Aug-10,32,2010
173672,COOK COUNTY HEALTH DEPT,60,20301 BURNHAM AVE,LYNWOOD,60411,20301 BURNHAM AVE_LYNWOOD_60411,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,COOK COUNTY HEALTH DEPT|60|GRAVID TRAP,32,Female,RAMP WNV,NEGATIVE,0,10-Aug-10,Culex,SP,UTB0566,-87.538956,41.526396,645,UTB0566 645,1,09-Aug-10,32,2010
174687,IDPH,KENDALL03,675 ROUTE 30,OSWEGO,60543,675 ROUTE 30_OSWEGO_60543,KENDALL,KENDALL COUNTY HEALTH DEPT,GRAVID TRAP,IDPH|KENDALL03|GRAVID TRAP,50,Female,RAMP WNV,POSITIVE,1,12-Aug-10,Culex,PIPIENS/RESTUANS,UTB0117,-88.278741,41.713731,711,UTB0117 711,1,10-Aug-10,32,2010
174688,IDPH,KENDALL03,675 ROUTE 30,OSWEGO,60543,675 ROUTE 30_OSWEGO_60543,KENDALL,KENDALL COUNTY HEALTH DEPT,GRAVID TRAP,IDPH|KENDALL03|GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,29-Aug-06,Culex,PIPIENS/RESTUANS,UTB0117,-88.278741,41.713731,712,UTB0117 712,1,10-Aug-10,32,2010
174958,Northwest MAD,NWEL1,804 VILLA,ELGIN,60120,804 VILLA_ELGIN_60120,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Northwest MAD|NWEL1|GRAVID TRAP,30,Female,PCRWNV,NEGATIVE,0,18-Aug-10,Culex,PIPIENS/RESTUANS,UTB0432,-88.25974,42.02845,709,UTB0432 709,2,10-Aug-10,32,2010
174959,Northwest MAD,NWEL1,804 VILLA,ELGIN,60120,804 VILLA_ELGIN_60120,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Northwest MAD|NWEL1|GRAVID TRAP,27,Female,PCRWNV,NEGATIVE,0,18-Aug-10,Culex,PIPIENS/RESTUANS,UTB0432,-88.25974,42.02845,710,UTB0432 710,2,10-Aug-10,32,2010
182194,CITY OF NAPERVILLE,G1,NORTH AURORA RD. AND GENESEE,NAPERVILLE,60563,NORTH AURORA RD. AND GENESEE_NAPERVILLE_60563,DUPAGE,DUPAGE COUNTY HEALTH DEPT,GRAVID TRAP,CITY OF NAPERVILLE|G1|GRAVID TRAP,15,Female,VECWNV,NEGATIVE,0,10-Aug-10,Culex,SP,UTB0607,-88.22075,41.78144,116,UTB0607 116,1,10-Aug-10,32,2010
182202,CITY OF NAPERVILLE,G15,2808 103RD ST.,NAPERVILLE,60564,2808 103RD ST._NAPERVILLE_60564,WILL,WILL COUNTY HEALTH DEPT,GRAVID TRAP,CITY OF NAPERVILLE|G15|GRAVID TRAP,31,Female,VECWNV,NEGATIVE,0,10-Aug-10,Culex,SP,UTB0610,-88.19992,41.70772,124,UTB0610 124,1,10-Aug-10,32,2010
174954,Northwest MAD,NWBT1,202 N. Crest,BARTLETT,60103,202 N. Crest_BARTLETT_60103,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Northwest MAD|NWBT1|GRAVID TRAP,23,Female,PCRWNV,NEGATIVE,0,18-Aug-10,Culex,PIPIENS/RESTUANS,UTB0427,-88.17953,41.99677,705,UTB0427 705,2,10-Aug-10,32,2010
182195,CITY OF NAPERVILLE,G2,RT. 59 AND DIEHL RD.,NAPERVILLE,60563,RT. 59 AND DIEHL RD._NAPERVILLE_60563,DUPAGE,DUPAGE COUNTY HEALTH DEPT,GRAVID TRAP,CITY OF NAPERVILLE|G2|GRAVID TRAP,17,Female,VECWNV,NEGATIVE,0,10-Aug-10,Culex,SP,UTB0608,-88.16775,41.79228,117,UTB0608 117,1,10-Aug-10,32,2010
182197,CITY OF NAPERVILLE,G6,1003 DOUGLAS AV.,NAPERVILLE,60563,1003 DOUGLAS AV._NAPERVILLE_60563,DUPAGE,DUPAGE COUNTY HEALTH DEPT,GRAVID TRAP,CITY OF NAPERVILLE|G6|GRAVID TRAP,12,Female,VECWNV,NEGATIVE,0,10-Aug-10,Culex,SP,UTB0601,-88.164146,41.775795,119,UTB0601 119,1,10-Aug-10,32,2010
174952,Northwest MAD,NWBR2,Stover and Palatine Rds,BARRINGTON,60010,Stover and Palatine Rds_BARRINGTON_60010,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Northwest MAD|NWBR2|GRAVID TRAP,25,Female,PCRWNV,NEGATIVE,0,18-Aug-10,Culex,PIPIENS/RESTUANS,UTB0428,-88.16306,42.1139,703,UTB0428 703,2,10-Aug-10,32,2010
182198,CITY OF NAPERVILLE,G7,1021 JACKSON AV.,NAPERVILLE,60540,1021 JACKSON AV._NAPERVILLE_60540,DUPAGE,DUPAGE COUNTY HEALTH DEPT,GRAVID TRAP,CITY OF NAPERVILLE|G7|GRAVID TRAP,20,Female,VECWNV,NEGATIVE,0,10-Aug-10,Culex,SP,UTB0602,-88.162748,41.772331,120,UTB0602 120,1,10-Aug-10,32,2010
182199,CITY OF NAPERVILLE,G8,731 S. WEST ST.,NAPERVILLE,60540,731 S. WEST ST._NAPERVILLE_60540,DUPAGE,DUPAGE COUNTY HEALTH DEPT,GRAVID TRAP,CITY OF NAPERVILLE|G8|GRAVID TRAP,27,Female,VECWNV,NEGATIVE,0,10-Aug-10,Culex,SP,UTB0613,-88.158407,41.765245,121,UTB0613 121,1,10-Aug-10,32,2010
182196,CITY OF NAPERVILLE,G3,711 IROQUIOIS,NAPERVILLE,60563,711 IROQUIOIS_NAPERVILLE_60563,DUPAGE,DUPAGE COUNTY HEALTH DEPT,GRAVID TRAP,CITY OF NAPERVILLE|G3|GRAVID TRAP,10,Female,VECWNV,NEGATIVE,0,10-Aug-10,Culex,SP,UTB0617,-88.136877,41.797249,118,UTB0617 118,1,10-Aug-10,32,2010
174953,Northwest MAD,NWBR3,1150 PRAIRIE,BARRINGTON,60010,1150 PRAIRIE_BARRINGTON_60010,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Northwest MAD|NWBR3|GRAVID TRAP,15,Female,PCRWNV,NEGATIVE,0,18-Aug-10,Culex,PIPIENS/RESTUANS,UTB0440,-88.1284,42.13776,704,UTB0440 704,2,10-Aug-10,32,2010
182200,CITY OF NAPERVILLE,G13,336 KNOCK KNOLL RD.,NAPERVILLE,60565,336 KNOCK KNOLL RD._NAPERVILLE_60565,WILL,WILL COUNTY HEALTH DEPT,GRAVID TRAP,CITY OF NAPERVILLE|G13|GRAVID TRAP,10,Female,VECWNV,NEGATIVE,0,10-Aug-10,Culex,SP,UTB0606,-88.12711,41.73218,122,UTB0606 122,1,10-Aug-10,32,2010
182201,CITY OF NAPERVILLE,G14,4100 PLAINFIELD NAPERVILLE RD.,NAPERVILLE,60565,4100 PLAINFIELD NAPERVILLE RD._NAPERVILLE_60565,WILL,WILL COUNTY HEALTH DEPT,GRAVID TRAP,CITY OF NAPERVILLE|G14|GRAVID TRAP,13,Female,VECWNV,NEGATIVE,0,10-Aug-10,Culex,SP,UTB0609,-88.12711,41.73218,123,UTB0609 123,1,10-Aug-10,32,2010
174677,IDPH,WILL 03,WEHRLI AND E. 87TH STREET,BOLINGBROOK,60440,WEHRLI AND E. 87TH STREET_BOLINGBROOK_60440,WILL,WILL COUNTY HEALTH DEPT,GRAVID TRAP,IDPH|WILL 03|GRAVID TRAP,50,Female,RAMP WNV,POSITIVE,1,12-Aug-10,Culex,PIPIENS/RESTUANS,UTB0127,-88.07615,41.70222,706,UTB0127 706,1,10-Aug-10,32,2010
174678,IDPH,WILL 03,WEHRLI AND E. 87TH STREET,BOLINGBROOK,60440,WEHRLI AND E. 87TH STREET_BOLINGBROOK_60440,WILL,WILL COUNTY HEALTH DEPT,GRAVID TRAP,IDPH|WILL 03|GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,12-Aug-10,Culex,PIPIENS/RESTUANS,UTB0127,-88.07615,41.70222,707,UTB0127 707,1,10-Aug-10,32,2010
174964,Northwest MAD,NWPA1,342 W. HELEN,PALATINE,60067,342 W. HELEN_PALATINE_60067,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Northwest MAD|NWPA1|GRAVID TRAP,34,Female,PCRWNV,NEGATIVE,0,18-Aug-10,Culex,PIPIENS/RESTUANS,UTB0441,-88.0527,42.1045,715,UTB0441 715,2,10-Aug-10,32,2010
174692,IDPH,IDPH 106,4400 PERSHING,DOWNERS GROVE,60515,4400 PERSHING_DOWNERS GROVE_60515,DUPAGE,DUPAGE COUNTY HEALTH DEPT,GRAVID TRAP,IDPH|IDPH 106|GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,12-Aug-10,Culex,PIPIENS/RESTUANS,UTB0119,-88.036737,41.806173,713,UTB0119 713,1,10-Aug-10,32,2010
174695,IDPH,IDPH111,15524 130TH PLACE,LEMONT,60439,15524 130TH PLACE_LEMONT_60439,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,IDPH|IDPH111|GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,12-Aug-10,Culex,PIPIENS/RESTUANS,UTB0562,-87.997908,41.650382,714,UTB0562 714,1,10-Aug-10,32,2010
176386,Clarke Mosquito Control,W443,POTTER & CENTRAL,WOOD DALE,60191,POTTER & CENTRAL_WOOD DALE_60191,DUPAGE,DUPAGE COUNTY HEALTH DEPT,GRAVID TRAP,Clarke Mosquito Control|W443|GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,07-Sep-10,Culex,SPP,UTB0265,-87.97927,41.96472,800-0506,UTB0265 800-0506,2,10-Aug-10,32,2010
174950,Northwest MAD,NWBG1,739 Weidner Rd,BUFFALO GROVE,60089,739 Weidner Rd_BUFFALO GROVE_60089,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Northwest MAD|NWBG1|GRAVID TRAP,30,Female,PCRWNV,POSITIVE,1,18-Aug-10,Culex,PIPIENS/RESTUANS,UTB0426,-87.97649,42.14123,701,UTB0426 701,2,10-Aug-10,32,2010
174951,Northwest MAD,NWBG1,739 Weidner Rd,BUFFALO GROVE,60089,739 Weidner Rd_BUFFALO GROVE_60089,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Northwest MAD|NWBG1|GRAVID TRAP,34,Female,PCRWNV,NEGATIVE,0,18-Aug-10,Culex,PIPIENS/RESTUANS,UTB0426,-87.97649,42.14123,702,UTB0426 702,2,10-Aug-10,32,2010
174957,Northwest MAD,NWEGSH,70 Scott St.,ELK GROVE VILLAGE,60007,70 Scott St._ELK GROVE VILLAGE_60007,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Northwest MAD|NWEGSH|GRAVID TRAP,12,Female,PCRWNV,NEGATIVE,0,18-Aug-10,Culex,PIPIENS/RESTUANS,UTB0446,-87.97607,42.02747,708,UTB0446 708,2,10-Aug-10,32,2010
174949,Northwest MAD,NWAH1,300 S. Bristol,ARLINGTON HEIGHTS,60005,300 S. Bristol_ARLINGTON HEIGHTS_60005,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Northwest MAD|NWAH1|GRAVID TRAP,24,Female,PCRWNV,POSITIVE,1,18-Aug-10,Culex,PIPIENS/RESTUANS,UTB0443,-87.9759,42.079433,700,UTB0443 700,2,10-Aug-10,32,2010
174955,Northwest MAD,NWEG3,812 ROPPOLO DRIVE,ELK GROVE VILLAGE,60007,812 ROPPOLO DRIVE_ELK GROVE VILLAGE_60007,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Northwest MAD|NWEG3|GRAVID TRAP,35,Female,PCRWNV,NEGATIVE,0,18-Aug-10,Culex,PIPIENS/RESTUANS,UTB0431,-87.953531,42.01279,706,UTB0431 706,2,10-Aug-10,32,2010
174956,Northwest MAD,NWEG3,812 ROPPOLO DRIVE,ELK GROVE VILLAGE,60007,812 ROPPOLO DRIVE_ELK GROVE VILLAGE_60007,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Northwest MAD|NWEG3|GRAVID TRAP,37,Female,PCRWNV,POSITIVE,1,18-Aug-10,Culex,PIPIENS/RESTUANS,UTB0431,-87.953531,42.01279,707,UTB0431 707,2,10-Aug-10,32,2010
174965,Northwest MAD,NWPH2,14 E. CAMP MCDONALD ROAD,PROSPECT HEIGHTS,60070,14 E. CAMP MCDONALD ROAD_PROSPECT HEIGHTS_60070,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Northwest MAD|NWPH2|GRAVID TRAP,41,Female,PCRWNV,POSITIVE,1,18-Aug-10,Culex,PIPIENS/RESTUANS,UTB0442,-87.934,42.046,716,UTB0442 716,2,10-Aug-10,32,2010
175458,Desplaines Valley MAD,by,Bohlander & Wolf Rd.,BERKELEY,60163,Bohlander & Wolf Rd._BERKELEY_60163,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|by|GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,20-Aug-10,Culex,PIPIENS/RESTUANS,UTB0038,-87.90625,41.88705,dv1667,UTB0038 dv1667,2,10-Aug-10,32,2010
175459,Desplaines Valley MAD,by,Bohlander & Wolf Rd.,BERKELEY,60163,Bohlander & Wolf Rd._BERKELEY_60163,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|by|GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,20-Aug-10,Culex,PIPIENS/RESTUANS,UTB0038,-87.90625,41.88705,dv1668,UTB0038 dv1668,2,10-Aug-10,32,2010
175460,Desplaines Valley MAD,by,Bohlander & Wolf Rd.,BERKELEY,60163,Bohlander & Wolf Rd._BERKELEY_60163,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|by|GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,20-Aug-10,Culex,PIPIENS/RESTUANS,UTB0038,-87.90625,41.88705,dv1669,UTB0038 dv1669,2,10-Aug-10,32,2010
174967,Northwest MAD,NWWH2,450 E. Dundee,WHEELING,60090,450 E. Dundee_WHEELING_60090,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Northwest MAD|NWWH2|GRAVID TRAP,34,Female,PCRWNV,NEGATIVE,0,18-Aug-10,Culex,PIPIENS/RESTUANS,UTB0483,-87.9053,42.14045,718,UTB0483 718,2,10-Aug-10,32,2010
175448,Desplaines Valley MAD,we,Roosevelt & Oakridge,HILLSIDE,60162,Roosevelt & Oakridge_HILLSIDE_60162,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|we|GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,20-Aug-10,Culex,PIPIENS/RESTUANS,UTB0036,-87.88832,41.85585,dv1657,UTB0036 dv1657,2,10-Aug-10,32,2010
175449,Desplaines Valley MAD,we,Roosevelt & Oakridge,HILLSIDE,60162,Roosevelt & Oakridge_HILLSIDE_60162,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|we|GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,20-Aug-10,Culex,PIPIENS/RESTUANS,UTB0036,-87.88832,41.85585,dv1658,UTB0036 dv1658,2,10-Aug-10,32,2010
175450,Desplaines Valley MAD,we,Roosevelt & Oakridge,HILLSIDE,60162,Roosevelt & Oakridge_HILLSIDE_60162,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|we|GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,20-Aug-10,Culex,PIPIENS/RESTUANS,UTB0036,-87.88832,41.85585,dv1659,UTB0036 dv1659,2,10-Aug-10,32,2010
175451,Desplaines Valley MAD,we,Roosevelt & Oakridge,HILLSIDE,60162,Roosevelt & Oakridge_HILLSIDE_60162,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|we|GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,20-Aug-10,Culex,PIPIENS/RESTUANS,UTB0036,-87.88832,41.85585,dv1660,UTB0036 dv1660,2,10-Aug-10,32,2010
175452,Desplaines Valley MAD,we,Roosevelt & Oakridge,HILLSIDE,60162,Roosevelt & Oakridge_HILLSIDE_60162,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|we|GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,20-Aug-10,Culex,PIPIENS/RESTUANS,UTB0036,-87.88832,41.85585,dv1661,UTB0036 dv1661,2,10-Aug-10,32,2010
174962,Northwest MAD,NWNB2,3120 N. Milwaukee,NORTHBROOK,60062,3120 N. Milwaukee_NORTHBROOK_60062,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Northwest MAD|NWNB2|GRAVID TRAP,45,Female,PCRWNV,NEGATIVE,0,18-Aug-10,Culex,PIPIENS/RESTUANS,UTB0437,-87.88538,42.09502,713,UTB0437 713,2,10-Aug-10,32,2010
174963,Northwest MAD,NWNB2,3120 N. Milwaukee,NORTHBROOK,60062,3120 N. Milwaukee_NORTHBROOK_60062,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Northwest MAD|NWNB2|GRAVID TRAP,47,Female,PCRWNV,POSITIVE,1,18-Aug-10,Culex,PIPIENS/RESTUANS,UTB0437,-87.88538,42.09502,714,UTB0437 714,2,10-Aug-10,32,2010
175491,Desplaines Valley MAD,ws,8261 Willow Springs Rd.,WILLOW SPRINGS,60480,8261 Willow Springs Rd._WILLOW SPRINGS_60480,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|ws|GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,20-Aug-10,Culex,PIPIENS/RESTUANS,UTB0030,-87.88511,41.73975,dv1652,UTB0030 dv1652,2,10-Aug-10,32,2010
178468,LAKE COUNTY HEALTH DEPT,LCFP 15,MIDDLEFORK FP,METTAWA,60045,MIDDLEFORK FP_METTAWA_60045,LAKE,LAKE COUNTY HEALTH DEPT,GRAVID TRAP,LAKE COUNTY HEALTH DEPT|LCFP 15|GRAVID TRAP,29,Female,PCRWNV,POSITIVE,1,18-Aug-10,Culex,SP,UTB0799,-87.882777,42.251388,156,UTB0799 156,1,10-Aug-10,32,2010
175453,Desplaines Valley MAD,bv,2600 Lexington St,BROADVIEW,60155,2600 Lexington St_BROADVIEW_60155,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|bv|GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,20-Aug-10,Culex,PIPIENS/RESTUANS,UTB0037,-87.866029,41.86918,dv1662,UTB0037 dv1662,2,10-Aug-10,32,2010
175454,Desplaines Valley MAD,bv,2600 Lexington St,BROADVIEW,60155,2600 Lexington St_BROADVIEW_60155,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|bv|GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,20-Aug-10,Culex,PIPIENS/RESTUANS,UTB0037,-87.866029,41.86918,dv1663,UTB0037 dv1663,2,10-Aug-10,32,2010
175455,Desplaines Valley MAD,bv,2600 Lexington St,BROADVIEW,60155,2600 Lexington St_BROADVIEW_60155,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|bv|GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,20-Aug-10,Culex,PIPIENS/RESTUANS,UTB0037,-87.866029,41.86918,dv1664,UTB0037 dv1664,2,10-Aug-10,32,2010
175456,Desplaines Valley MAD,bv,2600 Lexington St,BROADVIEW,60155,2600 Lexington St_BROADVIEW_60155,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|bv|GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,20-Aug-10,Culex,PIPIENS/RESTUANS,UTB0037,-87.866029,41.86918,dv1665,UTB0037 dv1665,2,10-Aug-10,32,2010
